date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
6/9/2014,4,2.0,2030,9300,1.0,,0.0,4,8,2030,0.0,1976,0.0,98052,47.6658,-122.149,1800,9018
7/23/2014,4,2.25,1860,9576,1.0,0.0,0.0,3,7,1400,460.0,1962,0.0,98032,47.3612,-122.28399999999999,1860,9576
6/2/2014,5,2.5,3020,21441,1.0,0.0,0.0,4,8,1510,1510.0,1978,0.0,98042,47.3392,-122.131,1610,16445
4/3/2015,3,1.75,1810,10463,1.0,0.0,0.0,4,7,1810,0.0,1969,0.0,98058,47.4581,-122.162,1620,8551
9/22/2014,3,1.5,1340,1110,2.0,0.0,0.0,3,7,1040,300.0,1999,0.0,98117,47.698,-122.366,1220,1110
8/14/2014,8,2.75,2530,4800,2.0,0.0,0.0,4,7,1390,1140.0,1901,,98112,47.6241,-122.305,1540,4800
9/2/2014,3,3.5,1730,1349,3.0,0.0,0.0,3,9,1350,380.0,2009,0.0,98102,47.6224,-122.32600000000001,1830,3300
2/19/2015,3,2.25,1350,3582,2.0,0.0,0.0,3,8,1350,0.0,2010,0.0,98031,47.4214,-122.191,1940,3860
6/24/2014,4,2.5,2440,4850,2.0,0.0,0.0,3,8,2440,0.0,2013,0.0,98052,47.7043,-122.11399999999999,2970,5450
4/1/2015,3,2.5,1980,11900,2.0,0.0,0.0,3,8,1980,0.0,1990,0.0,98092,47.2656,-122.21700000000001,2130,9933
9/23/2014,4,2.75,3130,9711,2.0,0.0,0.0,3,9,3130,0.0,2014,0.0,98059,47.4823,-122.124,1570,10500
8/18/2014,5,2.0,3180,10800,1.0,0.0,0.0,3,8,1910,1270.0,1968,0.0,98052,47.6354,-122.103,2440,9750
3/26/2015,4,2.5,2560,5428,2.0,,0.0,3,8,2560,0.0,2012,0.0,98042,47.3835,-122.095,2620,5428
7/23/2014,3,2.25,1760,10013,2.0,0.0,0.0,4,8,1760,0.0,1983,0.0,98056,47.5336,-122.189,1810,9768
10/15/2014,3,3.25,4460,51177,2.0,,0.0,3,9,4460,0.0,2005,0.0,98042,47.3648,-122.14299999999999,2670,38925
6/23/2014,3,1.75,1880,12821,1.0,0.0,0.0,3,7,1880,0.0,1959,,98155,47.7681,-122.305,1540,12868
8/20/2014,3,1.0,1570,10050,1.0,0.0,0.0,3,7,1570,0.0,1963,0.0,98028,47.736000000000004,-122.23100000000001,2540,9940
12/15/2014,3,1.75,1899,11325,2.0,0.0,0.0,3,7,1899,0.0,1943,,98198,47.3987,-122.3,2000,10454
11/17/2014,4,1.75,1420,7500,1.0,0.0,0.0,4,7,1080,340.0,1981,0.0,98031,47.4025,-122.176,1500,7260
4/17/2015,4,1.75,1910,16785,1.0,0.0,0.0,4,7,1110,?,1981,0.0,98028,47.7474,-122.235,1590,9900
3/25/2015,3,1.0,1250,8276,1.5,0.0,0.0,5,6,1250,0.0,1939,,98022,47.2092,-121.99700000000001,1250,8792
5/6/2014,4,2.25,2260,29930,2.0,,0.0,4,8,1400,860.0,1977,,98006,47.5689,-122.126,2770,29930
2/12/2015,3,2.0,2110,9199,1.0,0.0,0.0,3,10,2110,0.0,1993,0.0,98074,47.6496,-122.083,3130,8841
2/12/2015,2,2.0,1140,690,2.0,0.0,0.0,3,8,760,?,2014,0.0,98112,47.6205,-122.3,1480,1171
4/28/2015,3,1.0,1590,8470,1.0,,0.0,4,7,1140,450.0,1967,,98058,47.4473,-122.15899999999999,1570,9375
9/15/2014,3,2.0,1600,16530,1.0,0.0,0.0,5,7,1600,0.0,1967,,98075,47.5821,-122.016,1850,41006
6/16/2014,2,1.5,1310,12196,1.5,0.0,0.0,3,6,1310,0.0,1970,0.0,98052,47.6487,-122.12200000000001,2970,12196
8/27/2014,4,3.5,3510,11200,2.0,0.0,0.0,3,11,3510,0.0,2001,0.0,98059,47.5193,-122.15,3600,12124
8/5/2014,3,1.75,1490,7150,1.0,0.0,0.0,5,6,1490,0.0,1967,0.0,98059,47.5015,-122.124,1350,9100
7/21/2014,3,2.0,1430,8919,1.0,0.0,0.0,3,7,1430,0.0,1992,0.0,98022,47.2118,-121.98299999999999,1580,8919
4/2/2015,2,1.5,2440,6900,2.0,0.0,0.0,3,7,1590,850.0,1910,0.0,98118,47.5568,-122.271,1770,6900
1/23/2015,2,1.0,790,5800,1.0,0.0,0.0,3,6,790,0.0,1943,,98117,47.6973,-122.36,1460,5800
6/10/2014,2,1.5,1010,7719,2.0,0.0,0.0,3,7,1010,0.0,1981,0.0,98056,47.5128,-122.189,1210,7719
7/2/2014,4,2.0,2430,8960,1.0,0.0,0.0,3,7,1430,1000.0,1960,,98178,47.4979,-122.23200000000001,2430,8960
2/20/2015,3,2.5,1990,1891,3.0,0.0,0.0,3,9,1990,0.0,2012,,98102,47.6271,-122.324,1990,3600
4/23/2015,4,1.75,2500,8725,1.0,0.0,0.0,4,8,1500,1000.0,1966,,98004,47.6304,-122.205,1900,8998
6/12/2014,3,2.5,1250,1103,3.0,0.0,2.0,3,8,1250,0.0,2005,0.0,98103,47.6619,-122.352,1250,1188
6/16/2014,4,3.0,2360,6250,1.0,0.0,2.0,3,7,1460,900.0,1960,0.0,98118,47.512,-122.249,2500,6250
4/28/2015,3,1.0,1140,4500,1.0,0.0,0.0,3,6,840,300.0,1907,0.0,98144,47.5897,-122.314,1150,3000
9/4/2014,3,1.0,1240,10800,1.0,0.0,0.0,5,7,1240,0.0,1959,0.0,98056,47.5233,-122.185,1810,10800
3/11/2015,2,1.0,1060,7868,1.0,0.0,0.0,3,7,1060,?,1952,0.0,98155,47.7414,-122.295,1530,10728
8/19/2014,3,2.5,2060,4812,2.0,0.0,0.0,3,8,2060,0.0,1990,0.0,98029,47.5793,-122.00200000000001,1930,5264
2/23/2015,4,2.0,2260,10800,1.0,0.0,0.0,3,9,2260,0.0,1978,,98007,47.6124,-122.15299999999999,2650,9900
3/6/2015,3,1.75,1840,17286,1.0,0.0,0.0,4,7,1440,400.0,1978,0.0,98030,47.371,-122.17299999999999,1840,14541
1/12/2015,3,1.5,1330,8636,1.0,0.0,0.0,4,7,1330,0.0,1968,0.0,98034,47.7289,-122.20299999999999,1370,7475
1/5/2015,4,2.5,3020,15164,1.0,0.0,0.0,4,8,1730,1290.0,1976,,98004,47.5882,-122.19200000000001,2600,11556
4/16/2015,2,1.0,620,4455,1.0,0.0,0.0,3,6,620,0.0,1927,0.0,98117,47.6877,-122.395,1180,5000
2/19/2015,4,3.25,4270,6384,2.0,0.0,0.0,3,9,3060,1210.0,2001,,98065,47.5362,-121.874,2850,6285
1/7/2015,3,2.5,1820,5280,1.0,0.0,0.0,4,7,910,910.0,1949,,98117,47.6892,-122.375,1600,4820
12/15/2014,3,2.5,2060,2551,2.0,0.0,0.0,3,8,1900,160.0,2001,0.0,98005,47.5881,-122.165,2060,2936
10/29/2014,3,2.5,2450,28185,2.0,0.0,0.0,3,9,2450,0.0,1990,0.0,98058,47.4665,-122.12200000000001,2440,33541
10/28/2014,4,3.0,3520,128502,2.0,0.0,2.0,4,10,3520,0.0,1981,0.0,98072,47.7448,-122.117,3260,79714
3/11/2015,5,1.75,2000,8713,1.0,0.0,2.0,3,7,1000,1000.0,1962,,98008,47.5882,-122.117,2040,8449
9/30/2014,3,2.5,2360,6699,2.0,0.0,0.0,3,7,2360,0.0,2003,0.0,98065,47.5317,-121.853,2360,4744
6/23/2014,4,3.0,3520,4895,1.0,0.0,0.0,3,8,1980,1540.0,1954,0.0,98107,47.6678,-122.361,1570,2153
7/31/2014,4,2.5,3680,13351,2.0,0.0,2.0,5,9,3680,0.0,1946,1982.0,98004,47.6154,-122.214,3410,11700
10/23/2014,4,2.0,2990,102366,1.0,0.0,0.0,4,8,2990,0.0,1974,0.0,98092,47.3068,-122.088,2820,57140
9/16/2014,4,2.0,1890,8362,1.0,0.0,0.0,3,7,1890,0.0,1966,0.0,98188,47.4377,-122.279,1600,9257
4/29/2015,2,2.5,1310,2915,2.0,0.0,0.0,3,8,1310,0.0,1999,0.0,98059,47.4911,-122.154,1310,3425
3/12/2015,3,1.75,1310,7314,1.0,0.0,0.0,5,6,1310,0.0,1960,,98002,47.2888,-122.221,1010,7314
12/5/2014,4,3.25,4060,20822,2.0,0.0,0.0,3,10,4060,0.0,1991,0.0,98077,47.7213,-122.055,4170,23958
5/14/2014,4,2.0,1630,9010,1.0,0.0,0.0,4,7,1050,580.0,1975,0.0,98092,47.317,-122.196,1670,7820
6/10/2014,4,2.75,2790,8853,2.0,0.0,0.0,3,8,2790,0.0,2013,0.0,98045,47.4842,-121.772,2790,8092
4/28/2015,5,2.5,4600,23250,1.5,0.0,2.0,3,9,3600,1000.0,1918,2003.0,98004,47.62300000000001,-122.21799999999999,5500,20066
6/25/2014,3,1.75,1900,11165,1.0,0.0,0.0,4,7,1900,0.0,1959,0.0,98008,47.5789,-122.118,2030,11165
1/14/2015,3,2.5,1870,4046,2.0,0.0,0.0,3,7,1870,0.0,2007,0.0,98042,47.342,-122.059,2130,4800
10/2/2014,4,2.75,2530,11549,1.0,0.0,0.0,3,7,1700,830.0,1942,0.0,98033,47.6557,-122.197,2530,10000
7/9/2014,4,2.5,2570,5250,2.0,0.0,0.0,3,8,2570,0.0,1990,0.0,98029,47.5763,-122.0,2260,5392
11/17/2014,3,1.0,980,9135,1.0,0.0,0.0,3,7,980,?,1955,0.0,98001,47.3496,-122.289,1780,9135
2/2/2015,3,2.25,2030,8690,1.0,0.0,0.0,4,8,1360,670.0,1986,0.0,98023,47.3185,-122.391,1720,8800
12/16/2014,4,2.5,2930,8679,2.0,0.0,0.0,3,8,2930,0.0,2014,0.0,98056,47.5164,-122.19,2030,7264
10/21/2014,3,1.75,1660,7210,1.0,0.0,0.0,4,7,1660,0.0,1977,0.0,98032,47.3609,-122.274,2150,7350
6/17/2014,3,2.5,2970,21907,2.0,0.0,0.0,3,9,2970,0.0,1998,,98059,47.4741,-122.09899999999999,2040,27917
10/20/2014,3,2.5,1680,4075,2.0,,0.0,3,7,1680,0.0,2008,0.0,98053,47.6964,-122.024,1710,4075
7/14/2014,3,2.5,2120,4310,2.0,0.0,0.0,3,7,2120,0.0,2001,,98053,47.687,-122.037,2280,4380
10/22/2014,3,2.0,2580,15653,1.5,0.0,0.0,3,9,2580,0.0,1990,0.0,98166,47.4561,-122.361,1920,9840
5/20/2014,2,1.75,1540,4025,1.0,0.0,0.0,4,7,1190,350.0,1908,0.0,98116,47.5876,-122.391,1950,4420
8/26/2014,5,2.5,2530,10190,1.0,0.0,0.0,4,7,1290,1240.0,1960,,98008,47.61600000000001,-122.115,2040,8560
5/6/2015,3,2.75,2990,207781,2.0,0.0,0.0,3,9,2990,0.0,2000,0.0,98014,47.662,-121.944,2590,218671
5/13/2014,4,3.25,4400,16625,2.0,0.0,0.0,3,11,4400,0.0,2003,0.0,98075,47.5868,-121.96799999999999,4440,15523
6/23/2014,3,2.0,1890,1599,2.0,0.0,0.0,3,9,1430,460.0,2012,0.0,98136,47.5438,-122.385,1780,1562
10/7/2014,2,1.0,760,4000,1.0,0.0,0.0,4,6,760,0.0,1950,0.0,98108,47.5466,-122.304,1640,4500
11/7/2014,3,1.75,1860,48076,1.5,0.0,0.0,4,8,1860,0.0,1929,0.0,98070,47.5051,-122.461,1410,23066
3/9/2015,3,2.5,3020,4120,2.0,0.0,0.0,3,9,2360,660.0,2008,,98126,47.5714,-122.37299999999999,2280,4120
2/25/2015,3,2.5,2250,8300,2.0,0.0,0.0,3,8,2250,0.0,2003,0.0,98125,47.7174,-122.30799999999999,1790,7626
4/10/2015,3,2.5,2190,3600,2.0,,0.0,3,9,2190,0.0,2003,,98029,47.5506,-121.993,2300,3600
1/23/2015,3,2.5,2010,3200,2.0,0.0,0.0,3,9,2010,0.0,2009,0.0,98027,47.5463,-122.015,2250,3200
5/2/2014,3,2.5,1770,1235,3.0,0.0,0.0,3,8,1600,170.0,2007,,98103,47.6965,-122.34200000000001,1680,1203
10/15/2014,5,3.75,4470,8088,2.0,0.0,0.0,3,11,4470,0.0,2008,0.0,98004,47.6321,-122.2,2780,8964
2/25/2015,3,2.0,2510,5200,1.0,,0.0,5,8,1470,1040.0,1925,,98106,47.5631,-122.366,990,5400
5/13/2014,5,2.0,2290,7125,1.0,,0.0,3,7,1190,1100.0,1964,0.0,98008,47.63399999999999,-122.119,1460,7920
6/24/2014,4,1.75,2320,3825,1.5,0.0,0.0,5,8,1820,500.0,1926,0.0,98105,47.6659,-122.32700000000001,1940,3825
8/1/2014,4,2.5,1160,16008,1.0,0.0,0.0,4,7,1160,0.0,1989,0.0,98155,47.7643,-122.295,1570,12645
5/5/2014,3,1.5,2160,9000,1.0,0.0,2.0,4,8,1400,?,1949,0.0,98177,47.7241,-122.369,3010,9000
9/18/2014,3,1.0,1320,5500,1.0,0.0,0.0,3,7,1320,0.0,1955,0.0,98116,47.5705,-122.398,1480,5250
11/25/2014,3,2.0,1820,15068,2.0,0.0,2.0,3,7,1520,300.0,1920,,98022,47.2103,-121.999,1490,9589
6/18/2014,3,3.25,1540,1428,3.0,0.0,0.0,3,9,1540,0.0,2013,,98103,47.6648,-122.353,1660,3300
2/26/2015,4,1.0,1380,7110,1.5,0.0,0.0,3,6,1380,0.0,1939,0.0,98030,47.3846,-122.226,1430,7110
7/17/2014,4,2.0,1950,8040,1.0,0.0,0.0,3,7,1950,0.0,1961,,98125,47.7074,-122.29,1950,8092
5/7/2014,4,2.75,2410,9549,1.0,0.0,0.0,4,7,1780,630.0,1956,0.0,98033,47.6503,-122.197,2090,9549
4/8/2015,3,1.75,1260,7200,1.0,0.0,0.0,3,7,1260,0.0,1971,0.0,98034,47.7189,-122.178,1460,7200
11/25/2014,2,1.0,720,9520,1.0,0.0,0.0,4,6,720,0.0,1947,0.0,98155,47.7678,-122.316,1450,8612
4/14/2015,3,2.5,1720,8550,1.0,0.0,0.0,4,7,1720,0.0,1968,0.0,98002,47.2837,-122.20700000000001,1460,8550
12/2/2014,2,2.0,1200,3624,2.0,0.0,0.0,3,6,1200,0.0,2003,0.0,98038,47.349,-122.025,1360,2693
11/13/2014,3,2.25,1840,8400,1.0,0.0,0.0,3,8,1290,550.0,1961,0.0,98006,47.5497,-122.17200000000001,2110,8400
9/5/2014,2,2.0,1340,4447,1.0,0.0,0.0,3,8,1340,0.0,2004,0.0,98053,47.7175,-122.03299999999999,1350,4458
11/26/2014,3,3.0,1970,20978,2.0,1.0,3.0,4,9,1770,200.0,1980,0.0,98070,47.3844,-122.43799999999999,2280,75396
3/18/2015,4,2.5,2100,7355,1.0,0.0,0.0,5,7,2100,0.0,1969,0.0,98059,47.5078,-122.161,1750,7200
4/13/2015,3,1.5,2230,6000,1.0,0.0,1.0,3,8,1260,970.0,1968,0.0,98136,47.5373,-122.395,2120,7200
12/19/2014,4,2.25,3140,12150,2.0,0.0,0.0,3,9,3140,0.0,1979,0.0,98074,47.6361,-122.04700000000001,2370,12054
5/6/2015,4,2.5,2050,8094,1.0,0.0,0.0,3,8,1050,1000.0,1976,0.0,98052,47.6614,-122.13799999999999,1990,9020
7/14/2014,3,2.5,1640,3804,2.0,0.0,0.0,3,8,1640,0.0,1998,0.0,98122,47.6103,-122.3,1440,3230
7/24/2014,4,2.75,2020,15810,1.0,0.0,0.0,4,9,1620,400.0,1967,0.0,98005,47.5921,-122.155,2210,10160
3/20/2015,5,4.0,4050,11358,2.0,0.0,0.0,4,10,2780,1270.0,1980,0.0,98040,47.56,-122.225,3120,13555
9/19/2014,2,1.5,1940,5700,1.0,,0.0,3,7,970,970.0,1937,0.0,98117,47.6881,-122.367,1250,5700
1/30/2015,3,2.25,1990,4331,2.0,0.0,0.0,3,7,1990,0.0,1997,0.0,98056,47.4917,-122.167,1690,3688
2/10/2015,3,1.0,1220,8119,1.0,0.0,0.0,4,7,1220,0.0,1955,,98039,47.6328,-122.236,1910,8119
3/17/2015,3,1.0,1010,15701,1.0,0.0,0.0,4,7,1010,0.0,1949,0.0,98188,47.4518,-122.292,1260,9800
7/9/2014,3,1.75,1770,29004,1.0,0.0,0.0,3,8,1770,0.0,1959,0.0,98023,47.3204,-122.36399999999999,2300,24534
12/1/2014,4,2.25,2190,3850,2.0,0.0,0.0,3,7,2190,0.0,2006,0.0,98059,47.4854,-122.16,1900,3850
7/17/2014,3,2.0,1220,6404,1.0,0.0,0.0,3,7,1220,0.0,1994,0.0,98038,47.3523,-122.059,1570,7000
8/22/2014,3,2.25,1260,915,2.0,0.0,0.0,3,8,1020,240.0,2007,0.0,98106,47.555,-122.363,1260,1056
12/22/2014,5,3.5,3180,40946,1.0,0.0,3.0,3,7,1690,1490.0,1968,,98075,47.5833,-122.073,2430,29620
6/26/2014,4,3.0,1930,3031,1.0,0.0,0.0,3,7,1200,730.0,2006,,98019,47.7457,-121.985,1930,2611
7/9/2014,3,1.5,1950,15954,1.0,0.0,0.0,4,8,1950,0.0,1959,0.0,98003,47.33600000000001,-122.319,1940,12667
10/20/2014,5,5.25,8010,45517,2.0,1.0,4.0,3,12,5990,2020.0,1999,0.0,98033,47.6767,-122.211,3430,26788
8/12/2014,2,1.0,900,8000,1.0,0.0,0.0,4,6,900,0.0,1954,0.0,98198,47.4217,-122.31700000000001,1240,8000
11/7/2014,4,2.5,2570,7980,2.0,0.0,0.0,3,9,2570,0.0,1998,0.0,98074,47.6378,-122.065,2760,6866
10/14/2014,4,2.5,2300,10843,2.0,0.0,0.0,5,8,2300,0.0,1955,0.0,98033,47.6988,-122.20200000000001,1780,10843
8/19/2014,4,2.75,3100,10245,2.0,0.0,0.0,3,10,3100,0.0,1999,0.0,98052,47.6858,-122.10700000000001,3140,9028
2/20/2015,3,1.5,1100,8140,1.0,0.0,0.0,4,7,1100,0.0,1965,0.0,98059,47.5004,-122.162,1430,7700
6/17/2014,3,2.0,2340,3477,1.0,0.0,1.0,5,7,1170,1170.0,1971,,98118,47.54,-122.26700000000001,2110,6300
2/19/2015,4,2.5,2180,7210,1.0,0.0,0.0,3,7,1190,990.0,1972,0.0,98011,47.7419,-122.181,2070,7210
9/8/2014,4,3.0,4040,19700,2.0,0.0,0.0,3,11,4040,0.0,1987,0.0,98052,47.7205,-122.12700000000001,3930,21887
10/6/2014,4,2.5,2350,8906,2.0,0.0,0.0,3,7,2350,0.0,1993,0.0,98031,47.4205,-122.215,2000,8165
7/26/2014,2,1.0,1410,5101,1.5,0.0,0.0,3,8,1410,0.0,1927,0.0,98103,47.6872,-122.333,1410,4224
7/17/2014,3,1.75,2100,6874,1.0,0.0,0.0,3,7,1300,800.0,1943,,98115,47.6724,-122.279,2220,5912
4/8/2015,3,1.0,1310,9554,1.0,0.0,,3,7,960,350.0,1962,0.0,98001,47.2949,-122.285,1310,9845
10/7/2014,3,1.75,1730,11986,1.0,0.0,3.0,5,6,1730,0.0,1918,0.0,98198,47.3595,-122.323,2490,9264
6/10/2014,3,2.5,1800,5001,2.0,0.0,0.0,3,7,1800,0.0,1996,0.0,98034,47.7126,-122.23100000000001,2106,5618
9/10/2014,5,2.75,2920,5250,1.5,0.0,0.0,5,7,1800,1120.0,1911,0.0,98002,47.3072,-122.221,1220,5250
11/13/2014,3,2.0,1390,2688,1.5,0.0,0.0,5,7,1390,0.0,1915,0.0,98117,47.6783,-122.366,1440,2900
12/19/2014,3,2.0,1640,9234,1.0,0.0,0.0,5,7,1060,580.0,1967,0.0,98118,47.5162,-122.274,2230,10354
6/30/2014,3,1.75,1410,8100,2.0,,0.0,3,7,1410,0.0,1985,0.0,98038,47.3617,-122.046,1560,8100
8/11/2014,3,1.75,2460,4800,1.0,0.0,0.0,4,7,1230,1230.0,1938,0.0,98112,47.6343,-122.28200000000001,2860,4800
5/21/2014,3,2.0,1170,7258,1.0,,0.0,3,7,1170,0.0,1984,,98001,47.3333,-122.266,1410,7750
2/27/2015,3,2.25,1820,99752,1.0,0.0,0.0,4,7,1820,0.0,1969,0.0,98092,47.2838,-122.006,1850,117612
6/24/2014,2,1.0,1270,5000,1.0,0.0,0.0,3,8,1090,180.0,1949,0.0,98117,47.6828,-122.39299999999999,1640,5000
8/6/2014,3,1.75,1600,8400,1.0,0.0,0.0,5,8,1600,0.0,1963,0.0,98006,47.5479,-122.179,2210,8400
10/29/2014,3,2.5,1180,932,3.0,,0.0,3,8,1180,0.0,2010,0.0,98119,47.63800000000001,-122.375,1180,2632
3/3/2015,3,2.5,1890,6300,2.0,0.0,0.0,3,7,1890,0.0,2003,0.0,98038,47.3673,-122.031,2100,6525
8/4/2014,5,1.75,2850,11860,1.0,0.0,0.0,3,9,2850,0.0,1951,0.0,98155,47.7503,-122.28,2640,11604
7/28/2014,3,3.25,2610,4500,1.5,0.0,0.0,4,9,1660,950.0,1909,0.0,98103,47.6701,-122.339,2110,4500
9/25/2014,4,2.5,2800,6567,2.0,0.0,0.0,3,9,2800,0.0,2006,0.0,98038,47.3555,-122.00200000000001,3400,5900
2/10/2015,4,2.5,2900,6918,2.0,0.0,0.0,3,8,2900,0.0,2001,,98001,47.3504,-122.28399999999999,2720,10376
4/25/2015,3,1.0,1200,7810,1.0,0.0,0.0,4,7,1200,0.0,1967,0.0,98038,47.3631,-122.05,1590,7800
8/14/2014,3,2.0,1300,1920,2.0,0.0,0.0,3,8,850,450.0,2006,,98126,47.5183,-122.376,1300,1344
4/10/2015,3,1.75,1440,7200,1.0,0.0,0.0,3,7,1440,0.0,1986,0.0,98188,47.4473,-122.28399999999999,1640,9167
11/5/2014,4,2.25,1950,7700,1.0,0.0,0.0,3,8,1350,600.0,1979,0.0,98058,47.4441,-122.125,2150,7350
6/17/2014,2,1.0,1230,3800,1.0,0.0,0.0,3,7,1230,0.0,1928,0.0,98115,47.6797,-122.292,1610,3800
5/13/2014,3,1.0,1390,12823,1.0,0.0,0.0,4,7,1390,0.0,1968,0.0,98077,47.7438,-122.075,1390,10095
10/2/2014,4,2.25,1830,7614,2.0,,0.0,3,7,1830,0.0,1991,0.0,98030,47.3682,-122.179,1860,6930
8/26/2014,2,1.0,2150,4500,1.5,,0.0,3,7,1260,890.0,1917,0.0,98118,47.5158,-122.26700000000001,1590,5010
4/28/2015,3,1.0,1280,9630,1.0,0.0,0.0,3,7,1280,0.0,1968,0.0,98072,47.7677,-122.163,1300,9453
9/2/2014,5,1.0,1740,27350,1.0,0.0,0.0,4,5,1740,0.0,1958,0.0,98059,47.4809,-122.15299999999999,2760,10749
12/10/2014,3,1.0,1040,9514,1.0,0.0,0.0,4,7,1040,0.0,1969,0.0,98059,47.4936,-122.102,1040,9514
6/23/2014,4,3.5,2960,6000,2.0,0.0,0.0,3,9,2960,0.0,2014,,98065,47.5183,-121.88600000000001,2960,6000
1/21/2015,3,1.75,1400,7405,1.0,0.0,0.0,3,7,1400,0.0,1961,0.0,98133,47.7569,-122.334,1820,7440
9/9/2014,4,1.0,1440,8320,1.5,0.0,0.0,3,7,1440,0.0,1946,,98155,47.7529,-122.318,1440,9230
5/5/2014,3,2.5,1680,2000,3.0,0.0,0.0,3,9,1680,0.0,1909,,98105,47.6604,-122.29,1950,5000
8/13/2014,1,1.0,1120,11800,1.5,0.0,0.0,3,7,1120,0.0,1950,0.0,98168,47.5123,-122.331,2330,9290
8/22/2014,2,1.5,910,966,2.0,0.0,0.0,3,8,820,90.0,2006,,98119,47.626999999999995,-122.361,2740,6400
5/1/2015,2,2.0,1030,2271,3.0,0.0,0.0,3,7,1030,0.0,1999,0.0,98125,47.7263,-122.314,1439,1387
2/13/2015,3,1.0,1010,6120,1.0,0.0,0.0,3,7,860,150.0,1940,0.0,98115,47.6861,-122.296,1930,6120
4/16/2015,5,3.0,2830,8854,1.0,0.0,0.0,4,8,1500,1330.0,1979,0.0,98040,47.5743,-122.209,2260,8604
3/11/2015,4,2.0,2000,8317,1.5,0.0,0.0,4,8,2000,0.0,1917,0.0,98126,47.5394,-122.37899999999999,1390,6001
10/27/2014,3,2.0,1990,203861,1.0,0.0,0.0,3,7,1990,0.0,1949,0.0,98022,47.2507,-122.039,2760,217800
10/17/2014,5,2.25,2500,13500,1.0,0.0,0.0,3,7,1850,650.0,1979,0.0,98072,47.7564,-122.14399999999999,2300,9750
6/11/2014,4,2.0,2090,3610,1.5,0.0,0.0,5,7,1790,300.0,1927,0.0,98115,47.6881,-122.31299999999999,1660,3767
10/29/2014,4,2.5,3220,14463,2.0,0.0,0.0,3,8,3220,0.0,1978,0.0,98074,47.6261,-122.04700000000001,2550,12109
10/28/2014,3,1.75,1100,5525,1.0,0.0,0.0,5,6,1100,0.0,1968,0.0,98042,47.3625,-122.084,1050,5200
6/23/2014,3,2.25,1580,39189,1.0,0.0,0.0,3,7,1180,400.0,1992,0.0,98053,47.6365,-121.97200000000001,1580,29649
5/27/2014,4,3.25,2510,5311,2.0,0.0,0.0,3,9,2510,0.0,2009,,98056,47.5028,-122.17,1590,9583
10/17/2014,5,2.5,2870,4712,2.0,0.0,0.0,3,9,2870,0.0,2014,0.0,98006,47.5463,-122.182,2870,6768
10/2/2014,4,3.0,3280,11060,2.0,0.0,0.0,3,8,2270,1010.0,1986,0.0,98056,47.5399,-122.181,2320,11004
1/16/2015,3,2.5,1600,2388,2.0,,0.0,3,8,1600,0.0,2004,0.0,98027,47.5345,-122.069,1410,1287
7/23/2014,4,2.25,3920,7200,2.0,0.0,0.0,3,10,3120,800.0,1928,,98144,47.5731,-122.28399999999999,3400,7200
11/19/2014,1,1.0,550,5700,1.0,0.0,0.0,2,6,550,0.0,1916,0.0,98117,47.6846,-122.366,1100,4560
5/5/2014,2,3.0,1410,1240,2.0,0.0,0.0,3,8,1140,270.0,2006,,98136,47.5221,-122.39,1410,1273
4/27/2015,3,1.75,2540,8280,1.0,0.0,0.0,3,7,1270,1270.0,1949,0.0,98177,47.7219,-122.35799999999999,1950,8280
4/28/2015,6,2.0,2400,7684,1.0,0.0,0.0,3,6,1200,1200.0,1932,2005.0,98028,47.7705,-122.26899999999999,1290,9800
3/3/2015,4,3.5,4730,47870,1.0,1.0,4.0,3,10,2940,1790.0,1954,0.0,98033,47.6967,-122.21600000000001,3250,49346
6/10/2014,4,2.75,1940,6555,2.0,0.0,0.0,3,8,1940,0.0,1990,,98038,47.3701,-122.041,1840,6912
6/3/2014,5,2.75,2670,3800,2.0,0.0,0.0,3,8,2670,0.0,2014,0.0,98059,47.4783,-122.12299999999999,2670,3800
7/16/2014,4,2.5,2290,4450,2.0,,0.0,3,9,2290,0.0,2004,0.0,98072,47.7385,-122.169,2570,5096
4/21/2015,5,1.0,1950,6250,1.5,0.0,0.0,4,7,1450,?,1917,0.0,98136,47.5511,-122.38600000000001,1950,6250
10/16/2014,5,2.75,2160,5720,1.0,0.0,0.0,5,7,1500,660.0,1950,,98144,47.5728,-122.304,2160,4996
9/2/2014,5,2.75,3890,9130,2.0,,0.0,3,9,3890,0.0,2004,0.0,98065,47.5407,-121.86,3450,8361
1/6/2015,2,1.0,1130,12500,1.0,0.0,0.0,4,7,1130,0.0,1953,0.0,98055,47.4514,-122.18700000000001,1270,10798
5/28/2014,5,2.0,1940,6000,1.0,0.0,0.0,5,7,970,970.0,1945,,98115,47.6875,-122.287,1700,6000
4/7/2015,3,1.5,1330,1265,2.0,0.0,0.0,3,8,1140,190.0,2008,0.0,98116,47.5773,-122.40899999999999,1330,1264
9/19/2014,3,1.0,1260,24550,1.5,0.0,2.0,4,7,1260,0.0,1937,0.0,98136,47.5442,-122.396,2500,12320
11/5/2014,3,1.5,1010,5000,1.0,0.0,0.0,3,6,1010,0.0,1943,0.0,98178,47.4925,-122.27799999999999,980,5000
