date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
2/3/2015,2,1.0,1620,5400,1.0,0.0,0.0,3,6,920,?,1926,0.0,98125,47.7069,-122.29899999999999,1540,7245
10/28/2014,3,1.0,1280,10000,1.0,0.0,0.0,4,7,1280,0.0,1954,,98006,47.5716,-122.139,1240,10000
4/7/2015,2,2.0,1340,1635,2.0,0.0,0.0,3,8,1340,0.0,2003,0.0,98029,47.5476,-122.005,1410,1375
4/25/2015,4,2.5,2910,35679,2.0,0.0,0.0,4,9,2910,0.0,1987,0.0,98075,47.5859,-121.991,2720,36728
11/11/2014,4,2.5,2716,7850,2.0,0.0,0.0,3,9,2716,0.0,2014,,98030,47.352,-122.197,2580,14448
4/29/2015,4,2.5,3240,7621,2.0,0.0,2.0,3,9,3240,0.0,2003,,98075,47.5641,-122.03200000000001,4610,7150
6/6/2014,3,2.5,1480,1961,2.0,0.0,0.0,3,8,1480,0.0,2005,0.0,98029,47.5478,-122.0,1400,1138
2/6/2015,4,2.5,2920,24074,2.0,0.0,0.0,3,9,2920,0.0,1997,0.0,98038,47.381,-122.056,2760,26023
2/5/2015,3,1.5,2605,12030,1.0,0.0,0.0,3,8,1355,1250.0,2003,,98019,47.7725,-121.899,1590,15242
10/16/2014,4,2.0,2130,2620,1.5,0.0,0.0,5,7,1650,?,1919,,98103,47.6515,-122.346,1330,2719
12/23/2014,4,3.5,2710,5722,2.0,0.0,0.0,4,8,2040,670.0,1997,0.0,98108,47.5591,-122.302,2500,5722
5/4/2015,3,2.5,1670,5146,2.0,0.0,0.0,3,8,1670,0.0,1991,0.0,98029,47.5707,-121.999,1940,5146
2/12/2015,5,4.25,4660,16200,2.0,0.0,2.0,3,11,4660,0.0,2005,0.0,98004,47.6326,-122.21600000000001,3340,16200
6/6/2014,4,3.0,3240,5562,2.0,0.0,0.0,3,10,3240,0.0,2013,,98075,47.5919,-121.975,3380,5562
9/19/2014,3,1.0,1510,4350,1.5,0.0,0.0,5,6,1510,0.0,1913,0.0,98022,47.2052,-121.98700000000001,1210,5500
9/9/2014,3,1.75,1300,8480,1.0,0.0,0.0,3,7,1300,0.0,1969,0.0,98052,47.6991,-122.13,1740,7280
8/1/2014,3,1.75,1530,6300,1.0,,0.0,3,6,1530,0.0,1942,2004.0,98126,47.51600000000001,-122.375,920,6300
12/31/2014,2,1.5,1556,20000,1.0,0.0,0.0,4,7,1556,0.0,1957,,98032,47.3891,-122.28200000000001,2250,17286
5/13/2014,3,2.25,2450,42180,1.0,0.0,0.0,4,7,2450,0.0,1978,2000.0,98042,47.3549,-122.111,1440,42180
4/23/2015,3,3.25,1560,1345,2.0,0.0,0.0,3,8,1260,300.0,2009,0.0,98126,47.5637,-122.375,1560,4800
12/31/2014,3,1.0,900,4770,1.0,0.0,0.0,3,6,900,0.0,1969,2009.0,98023,47.3038,-122.36200000000001,900,3480
4/28/2015,3,3.25,2200,4800,2.0,0.0,2.0,3,7,1910,290.0,1943,1996.0,98103,47.6551,-122.353,1410,4800
12/5/2014,3,1.0,1280,6726,1.0,0.0,0.0,3,6,1280,0.0,1958,0.0,98144,47.5724,-122.301,1630,5000
5/23/2014,2,1.0,1300,44431,1.0,0.0,0.0,5,6,1300,0.0,1958,0.0,98001,47.327,-122.26700000000001,1470,14850
10/6/2014,4,2.5,2420,8056,1.0,0.0,0.0,3,8,1680,740.0,1988,0.0,98029,47.5748,-122.01299999999999,2160,6807
5/8/2015,2,2.0,1730,4248,2.0,0.0,0.0,3,7,1730,0.0,1905,0.0,98144,47.5933,-122.30799999999999,1380,4000
1/6/2015,3,2.75,3170,34850,1.0,0.0,0.0,5,9,3170,0.0,1957,0.0,98033,47.6611,-122.169,3920,36740
9/29/2014,3,1.0,860,33664,1.0,0.0,0.0,4,6,860,0.0,1955,0.0,98001,47.295,-122.275,1290,18287
10/20/2014,3,1.0,1200,10458,1.0,0.0,0.0,4,6,1200,0.0,1961,,98023,47.3262,-122.34200000000001,1160,9000
10/13/2014,1,1.0,900,7500,1.0,0.0,0.0,3,5,900,0.0,1946,,98155,47.7553,-122.28299999999999,1470,7500
3/13/2015,2,2.0,1370,1339,2.0,0.0,0.0,4,8,1150,220.0,2006,0.0,98122,47.6021,-122.295,1370,1339
10/22/2014,4,2.5,2160,9528,2.0,0.0,0.0,3,9,2160,0.0,1992,0.0,98001,47.3341,-122.255,2280,9937
1/12/2015,3,2.25,2980,7700,1.0,0.0,0.0,3,9,2530,450.0,1964,0.0,98112,47.6336,-122.29,3020,8234
6/24/2014,2,1.0,740,7680,1.0,0.0,0.0,4,6,740,0.0,1922,0.0,98126,47.5245,-122.37100000000001,1080,7680
10/17/2014,3,2.5,1990,3614,2.0,0.0,0.0,3,7,1990,?,2005,0.0,98038,47.36,-122.039,1980,3800
8/11/2014,3,1.0,1220,20400,1.0,0.0,0.0,5,6,1220,0.0,1959,0.0,98022,47.2063,-122.023,1640,53578
4/8/2015,4,2.25,2360,6260,2.0,0.0,0.0,3,7,2360,0.0,1998,,98038,47.3882,-122.053,2144,6773
3/26/2015,4,1.0,2220,3588,1.5,0.0,0.0,4,7,1470,750.0,1927,0.0,98115,47.6854,-122.30799999999999,1740,3588
11/5/2014,3,2.75,3340,12690,1.0,0.0,0.0,3,10,2550,790.0,1956,1988.0,98105,47.6665,-122.27,3340,9480
2/20/2015,3,1.75,1480,8475,1.0,0.0,0.0,4,7,1480,0.0,1968,0.0,98023,47.3126,-122.361,1800,8800
1/12/2015,4,2.5,3110,11857,2.0,,4.0,3,11,2040,1070.0,1990,0.0,98117,47.6952,-122.402,3110,11570
4/13/2015,5,1.5,1720,4000,1.5,0.0,0.0,3,7,1520,200.0,1925,0.0,98112,47.6197,-122.287,2280,4000
9/18/2014,3,2.5,1720,11656,2.0,0.0,0.0,3,8,1720,0.0,1987,1999.0,98052,47.6791,-122.113,1890,10336
2/2/2015,2,1.0,1131,1304,3.0,0.0,0.0,3,7,1131,0.0,2011,,98115,47.6912,-122.31299999999999,1131,1992
10/6/2014,5,3.0,2270,6664,1.0,0.0,0.0,3,7,1340,930.0,1995,0.0,98125,47.7191,-122.315,1870,6187
7/8/2014,1,1.0,850,8050,1.0,0.0,0.0,2,6,850,0.0,1906,0.0,98118,47.5427,-122.288,1590,5180
7/2/2014,3,2.5,2242,4500,2.0,0.0,0.0,3,8,2242,0.0,2014,0.0,98092,47.2583,-122.198,2009,4500
6/27/2014,4,1.75,2440,7350,1.0,0.0,0.0,3,8,1610,830.0,1978,0.0,98032,47.3743,-122.285,2180,7680
8/6/2014,4,2.5,1867,15314,2.0,0.0,0.0,3,9,1867,0.0,2013,0.0,98030,47.3524,-122.198,2616,8048
12/1/2014,4,1.5,1960,4500,1.5,0.0,2.0,3,7,1960,0.0,1922,0.0,98117,47.6797,-122.359,1960,4500
9/23/2014,4,3.75,4475,20424,2.0,,4.0,3,12,2659,1816.0,1999,,98033,47.6646,-122.208,4340,5250
9/22/2014,4,2.5,1710,3500,2.0,0.0,0.0,3,7,1710,0.0,2014,0.0,98002,47.3448,-122.21700000000001,1710,3500
10/29/2014,3,2.0,1730,6007,1.0,0.0,0.0,3,8,1730,0.0,2004,0.0,98030,47.3573,-122.2,2000,6245
8/5/2014,3,2.75,1830,208216,2.0,0.0,0.0,3,8,1830,0.0,1997,,98070,47.4377,-122.464,1530,16988
11/17/2014,2,1.0,1630,7680,1.0,0.0,0.0,3,7,830,800.0,1947,0.0,98125,47.7092,-122.291,1250,7740
12/12/2014,3,1.0,1600,7161,1.0,0.0,0.0,3,8,1600,0.0,1953,0.0,98118,47.5507,-122.26100000000001,1760,8280
3/18/2015,3,1.75,1440,7800,1.0,0.0,0.0,4,7,1440,0.0,1958,0.0,98008,47.5996,-122.12,1440,7800
10/2/2014,1,1.0,500,7440,1.0,0.0,0.0,1,5,500,0.0,1928,,98106,47.5252,-122.36200000000001,1350,7440
7/1/2014,3,3.25,3140,5445,2.0,0.0,3.0,4,10,2240,900.0,1913,0.0,98109,47.6406,-122.34700000000001,2950,5250
5/7/2015,5,4.0,6670,16481,2.0,0.0,0.0,3,12,4960,1710.0,2007,,98004,47.6409,-122.221,4800,16607
10/27/2014,3,2.25,2420,7200,1.0,0.0,0.0,3,8,1420,1000.0,1948,0.0,98115,47.6867,-122.275,2500,7200
8/6/2014,4,2.5,1910,4862,2.0,0.0,0.0,3,7,1910,0.0,2005,0.0,98038,47.3607,-122.03399999999999,2010,5091
9/25/2014,3,1.0,1400,7955,1.0,,0.0,3,7,1400,0.0,1964,0.0,98055,47.4848,-122.221,1160,14959
5/19/2014,3,2.5,2680,7757,2.0,0.0,0.0,3,8,2680,0.0,1990,0.0,98023,47.2918,-122.346,2430,8231
10/8/2014,3,2.5,1850,6676,2.0,,0.0,3,7,1850,0.0,1986,0.0,98023,47.3103,-122.36,1700,6663
5/13/2015,2,1.75,1350,4003,1.0,0.0,0.0,3,8,1350,0.0,2004,0.0,98053,47.7176,-122.03299999999999,1350,4479
5/12/2014,3,1.0,990,8012,1.0,0.0,0.0,4,7,990,0.0,1966,0.0,98058,47.4557,-122.181,1260,9060
6/4/2014,3,1.0,1210,7440,1.0,0.0,0.0,3,7,1210,0.0,1949,0.0,98155,47.7402,-122.323,1120,7440
1/22/2015,4,2.5,2570,7221,1.0,0.0,0.0,4,8,1570,1000.0,1958,0.0,98117,47.6921,-122.387,2440,7274
3/4/2015,2,1.0,1250,4320,1.0,0.0,0.0,4,7,850,400.0,1911,0.0,98103,47.6549,-122.352,1520,4320
3/12/2015,3,2.0,1800,43995,2.0,0.0,0.0,3,8,1800,0.0,1988,0.0,98077,47.7585,-122.022,2290,51400
6/4/2014,3,1.5,2060,15837,1.5,0.0,0.0,3,6,2060,0.0,1903,,98055,47.4819,-122.223,2190,8549
6/30/2014,5,3.25,4390,11250,2.0,0.0,0.0,3,10,4390,0.0,2007,0.0,98040,47.5785,-122.225,2160,9249
6/5/2014,4,5.25,4670,43950,2.0,0.0,0.0,3,12,4670,0.0,1989,0.0,98006,47.5456,-122.126,4900,35000
9/22/2014,4,1.75,2290,9215,1.0,0.0,0.0,5,8,1270,1020.0,1969,0.0,98027,47.5328,-122.051,2290,10200
7/2/2014,2,1.0,2160,12960,1.0,0.0,0.0,3,7,1360,800.0,1968,0.0,98168,47.4702,-122.26100000000001,2070,12960
6/25/2014,3,2.0,1190,6833,1.0,0.0,0.0,3,7,1190,0.0,1995,0.0,98092,47.3191,-122.18,1540,8000
12/11/2014,2,1.0,870,3121,1.0,0.0,0.0,4,7,870,0.0,1923,0.0,98107,47.6659,-122.369,1570,1777
10/27/2014,4,2.5,2110,8990,2.0,0.0,0.0,3,8,2110,0.0,1977,0.0,98058,47.4457,-122.12700000000001,2040,8800
3/18/2015,4,3.25,3840,6214,1.5,0.0,3.0,4,10,2590,1250.0,1939,0.0,98199,47.6388,-122.406,3280,5915
6/11/2014,3,1.0,1140,5500,1.5,0.0,0.0,4,6,1140,0.0,1908,0.0,98199,47.6606,-122.395,1690,4400
10/20/2014,3,2.25,1430,4777,2.0,0.0,0.0,3,7,1430,0.0,2010,0.0,98059,47.4867,-122.152,1639,3854
9/11/2014,2,1.0,1150,5000,1.0,0.0,0.0,4,7,1050,100.0,1924,0.0,98115,47.6846,-122.31700000000001,1463,4320
4/1/2015,4,2.0,2190,8402,2.0,0.0,0.0,4,6,2190,0.0,1928,0.0,98033,47.6944,-122.175,2210,7802
5/13/2014,4,2.5,3490,7494,2.0,0.0,3.0,3,11,3490,0.0,2000,0.0,98006,47.559,-122.12700000000001,3260,8437
1/5/2015,2,2.5,1360,2070,2.0,0.0,0.0,3,8,1360,0.0,1999,0.0,98102,47.6423,-122.329,1920,2092
1/8/2015,5,2.75,3380,8179,2.0,0.0,0.0,3,9,3380,0.0,2011,,98059,47.4827,-122.135,2840,8179
8/8/2014,2,1.5,1000,5125,1.0,0.0,0.0,3,7,1000,0.0,1942,1968.0,98103,47.6926,-122.34700000000001,1090,5100
4/27/2015,3,2.5,2680,17707,2.0,0.0,1.0,3,9,2680,0.0,1983,0.0,98034,47.7031,-122.22399999999999,2840,21743
9/26/2014,3,2.5,2620,14096,2.0,0.0,0.0,4,9,2620,0.0,1989,,98042,47.3513,-122.1,3010,14096
8/20/2014,2,2.0,1960,4018,1.0,0.0,0.0,5,7,980,980.0,1950,0.0,98108,47.5629,-122.32,1240,4641
10/9/2014,5,3.0,2020,5917,1.0,0.0,0.0,3,7,1220,800.0,1993,0.0,98108,47.5482,-122.294,2130,5529
2/6/2015,3,3.25,1340,5434,2.0,0.0,0.0,3,7,1340,0.0,1986,,98038,47.3779,-122.045,1670,6203
7/14/2014,2,1.75,2140,5000,1.0,0.0,0.0,3,7,1000,1140.0,1930,1991.0,98112,47.6284,-122.291,2250,4000
8/14/2014,4,2.25,1960,9021,2.0,0.0,0.0,4,8,1960,0.0,1973,0.0,98052,47.6349,-122.096,1960,9975
8/29/2014,4,1.75,1630,8000,1.0,0.0,0.0,3,7,1630,0.0,1959,0.0,98031,47.3948,-122.20100000000001,1630,7700
10/21/2014,4,2.5,2360,13500,1.0,0.0,0.0,4,8,1780,580.0,1973,0.0,98052,47.6315,-122.103,2780,12400
3/16/2015,3,1.0,920,6750,1.0,,0.0,4,7,920,0.0,1951,0.0,98004,47.6322,-122.212,1460,8933
10/9/2014,5,3.5,3600,9312,2.0,,3.0,3,10,2680,920.0,2005,,98052,47.6582,-122.12200000000001,3420,9860
5/5/2014,2,1.0,2540,7000,1.0,0.0,0.0,5,8,1320,1220.0,1942,,98118,47.5259,-122.26100000000001,2160,6000
6/10/2014,3,2.5,3000,25341,2.0,0.0,0.0,3,9,3000,0.0,1995,,98053,47.6724,-122.01299999999999,3000,32417
5/15/2014,4,2.75,2550,7636,1.0,0.0,0.0,3,8,1440,1110.0,1986,0.0,98074,47.6471,-122.06,2290,8223
3/30/2015,2,1.0,1250,5880,1.0,0.0,0.0,3,6,900,350.0,1948,0.0,98117,47.6908,-122.391,1520,5020
12/3/2014,3,2.0,2690,435600,2.0,0.0,0.0,3,8,2690,0.0,1992,0.0,98070,47.3477,-122.51899999999999,1700,163350
9/19/2014,3,1.0,1130,12500,1.5,0.0,0.0,3,7,1130,0.0,1954,0.0,98118,47.5491,-122.26799999999999,2280,8750
8/28/2014,4,1.75,2080,8750,1.0,0.0,0.0,4,8,1330,750.0,1967,,98032,47.3749,-122.291,1790,8750
8/20/2014,4,2.5,3110,11397,2.0,0.0,3.0,4,10,3110,0.0,1984,0.0,98006,47.5623,-122.10600000000001,3110,11586
6/19/2014,3,3.0,3910,19023,2.0,0.0,0.0,3,11,3910,0.0,1985,0.0,98014,47.6953,-121.914,1860,15001
12/23/2014,4,2.5,2190,7000,2.0,0.0,0.0,3,8,2190,0.0,1997,0.0,98042,47.3718,-122.109,2040,7700
12/11/2014,4,2.5,2770,10051,2.0,0.0,0.0,3,10,2770,0.0,1987,0.0,98074,47.6288,-122.04299999999999,2730,10675
12/11/2014,3,1.0,1130,11250,1.0,0.0,0.0,3,7,1130,0.0,1965,0.0,98034,47.7254,-122.227,1410,11250
7/24/2014,2,2.5,1380,889,2.0,0.0,0.0,3,7,1140,240.0,2012,0.0,98126,47.5441,-122.369,1580,1397
7/9/2014,5,2.75,2550,7725,1.0,0.0,0.0,5,8,1390,1160.0,1967,0.0,98056,47.5388,-122.171,2450,7725
1/7/2015,3,2.5,1540,7120,1.0,0.0,0.0,3,7,770,770.0,1938,2013.0,98038,47.3729,-122.037,1000,6638
8/26/2014,3,2.0,1560,5130,1.0,0.0,0.0,5,7,1150,410.0,1915,0.0,98103,47.6913,-122.333,1560,4500
4/27/2015,2,1.0,710,6300,1.0,0.0,0.0,3,6,710,?,1942,0.0,98126,47.5155,-122.374,740,6300
12/1/2014,3,1.75,1600,16510,1.0,0.0,0.0,3,8,1600,0.0,1984,0.0,98052,47.6601,-122.135,1510,10407
8/25/2014,3,2.5,1750,4200,2.0,0.0,0.0,3,7,1750,0.0,2005,0.0,98038,47.3605,-122.04,1890,4048
1/27/2015,4,2.25,2360,15860,1.0,0.0,0.0,3,9,2360,0.0,1977,0.0,98074,47.6307,-122.051,2650,11798
5/27/2014,5,3.0,2840,7199,1.0,,0.0,3,7,1710,1130.0,2003,0.0,98178,47.5065,-122.275,2210,10800
6/27/2014,4,2.5,1890,7867,2.0,0.0,0.0,3,8,1890,?,1996,0.0,98038,47.3788,-122.031,2250,7867
9/24/2014,3,2.5,1560,5845,2.0,0.0,0.0,3,7,1560,0.0,2003,0.0,98038,47.3851,-122.029,1860,5752
8/12/2014,5,2.5,2970,24759,1.0,0.0,0.0,4,8,1670,1300.0,1969,0.0,98031,47.3908,-122.17299999999999,2100,21803
4/21/2015,3,2.0,1760,7147,1.0,0.0,0.0,4,6,880,880.0,1936,0.0,98055,47.4799,-122.23200000000001,1720,7147
7/14/2014,3,2.5,1440,7320,1.0,0.0,0.0,5,7,1440,0.0,1954,0.0,98125,47.7179,-122.316,1160,6941
10/30/2014,5,2.75,2300,7600,1.0,,0.0,4,7,1400,900.0,1969,,98023,47.3084,-122.37200000000001,1750,8500
9/16/2014,3,1.0,1570,9136,1.0,0.0,0.0,3,7,1570,0.0,1953,,98133,47.7688,-122.337,1380,9127
6/12/2014,3,3.5,3950,111078,1.5,0.0,0.0,3,9,2460,1490.0,1989,0.0,98052,47.696999999999996,-122.072,2480,88500
6/4/2014,4,2.75,2540,7210,1.0,0.0,0.0,4,7,1600,940.0,1979,0.0,98058,47.4601,-122.165,1820,7766
8/21/2014,3,1.5,1820,10608,1.0,0.0,0.0,4,7,1820,0.0,1962,0.0,98003,47.3366,-122.306,1380,8976
10/27/2014,2,1.5,1160,2158,2.0,0.0,0.0,3,7,1160,0.0,1982,0.0,98034,47.7178,-122.19,1150,2158
6/17/2014,4,2.75,2700,35362,2.0,0.0,0.0,5,8,2700,0.0,1976,0.0,98077,47.7628,-122.094,2810,35915
10/31/2014,5,3.25,3540,5971,1.0,0.0,2.0,3,10,2000,1540.0,2005,0.0,98033,47.6643,-122.20200000000001,2820,6029
2/13/2015,4,2.5,2460,45738,1.0,0.0,0.0,4,8,1650,810.0,1969,0.0,98075,47.5952,-122.056,2550,32040
5/12/2014,4,2.75,3300,12090,2.0,0.0,0.0,3,8,3300,0.0,1953,0.0,98004,47.6294,-122.21799999999999,3180,12239
6/11/2014,4,2.25,2030,13500,1.0,0.0,0.0,3,7,1230,800.0,1963,0.0,98059,47.4596,-122.066,1830,13800
3/27/2015,3,2.5,1660,2890,2.0,0.0,0.0,3,7,1660,0.0,2001,0.0,98108,47.5434,-122.29299999999999,1540,2890
3/27/2015,4,3.0,2000,5304,1.5,0.0,0.0,4,7,2000,0.0,1947,0.0,98115,47.6762,-122.285,1670,5304
3/19/2015,3,1.0,1100,27008,1.0,0.0,0.0,3,6,960,140.0,1935,,98178,47.4963,-122.249,1280,8890
10/24/2014,4,2.0,1370,8837,1.5,0.0,0.0,3,7,1370,0.0,1955,,98188,47.4386,-122.285,1360,9000
3/24/2015,3,1.0,970,5922,1.5,0.0,0.0,3,7,970,0.0,1949,0.0,98125,47.718999999999994,-122.321,1730,6128
6/12/2014,4,2.5,3280,27441,2.0,0.0,0.0,3,9,3280,0.0,1996,0.0,98053,47.6711,-122.012,3200,26960
3/31/2015,3,2.5,2040,7503,2.0,0.0,0.0,3,8,2040,0.0,1987,0.0,98029,47.5718,-122.021,2170,7503
3/4/2015,4,3.5,2890,5911,2.0,,0.0,3,9,2370,520.0,2014,0.0,98075,47.5754,-122.071,3490,6093
1/16/2015,4,2.75,4020,18745,2.0,0.0,4.0,4,10,2830,1190.0,1989,0.0,98004,47.6042,-122.21,3150,20897
10/23/2014,2,1.0,830,5100,1.0,0.0,0.0,4,7,830,0.0,1942,0.0,98126,47.5259,-122.37899999999999,1220,5100
7/14/2014,1,0.75,590,5650,1.0,0.0,0.0,3,6,590,0.0,1944,0.0,98118,47.5181,-122.26700000000001,980,5650
6/4/2014,3,2.25,1250,7500,1.0,0.0,0.0,5,7,1250,0.0,1942,,98146,47.5123,-122.37299999999999,1280,7392
6/13/2014,4,2.5,2010,7972,2.0,0.0,0.0,4,8,2010,0.0,1989,0.0,98029,47.5782,-122.01799999999999,2100,8511
6/23/2014,3,1.0,880,9238,1.5,0.0,0.0,5,6,880,0.0,1946,,98155,47.7494,-122.319,1170,9238
10/24/2014,3,2.25,1640,4420,2.0,0.0,0.0,4,7,1640,0.0,1918,,98002,47.31100000000001,-122.21,1230,6632
10/1/2014,4,2.5,2250,5306,2.0,0.0,0.0,3,8,2250,0.0,2012,0.0,98038,47.356,-122.057,2250,5306
3/26/2015,3,3.0,4040,7200,1.5,0.0,2.0,4,9,3340,700.0,1930,0.0,98112,47.6288,-122.28399999999999,3450,10800
10/17/2014,3,1.75,1900,10454,1.0,,0.0,3,7,1390,510.0,1978,0.0,98155,47.7748,-122.291,2000,12000
8/20/2014,2,1.0,820,5040,1.0,0.0,0.0,3,7,820,0.0,1953,,98199,47.6498,-122.38799999999999,1730,5760
5/20/2014,3,2.25,1970,2377,2.0,0.0,0.0,3,8,1680,290.0,2008,,98108,47.5631,-122.29700000000001,1690,1936
7/1/2014,2,2.5,2510,14878,2.0,0.0,0.0,3,10,2510,0.0,1990,0.0,98011,47.7525,-122.205,3080,13594
4/29/2015,3,1.75,1380,8400,1.0,,0.0,3,7,1380,0.0,1967,0.0,98003,47.3117,-122.321,1540,8400
3/25/2015,3,1.75,1960,43995,1.0,,0.0,3,7,1960,0.0,1970,0.0,98059,47.4915,-122.10600000000001,1960,42253
8/13/2014,5,2.75,3260,9253,2.0,0.0,0.0,3,8,3260,0.0,2004,0.0,98042,47.3674,-122.07,2770,8067
7/2/2014,5,1.0,1870,7800,1.0,0.0,0.0,3,7,1580,290.0,1962,0.0,98168,47.5127,-122.321,1740,7808
9/10/2014,4,2.5,3340,8384,2.0,0.0,0.0,3,9,3340,0.0,2014,0.0,98052,47.6761,-122.152,1560,9429
12/19/2014,8,3.75,3460,4600,2.0,0.0,0.0,3,7,2860,600.0,1987,0.0,98105,47.6617,-122.289,2170,3750
7/11/2014,4,2.5,2240,5500,2.0,0.0,0.0,3,8,2240,0.0,2013,0.0,98056,47.496,-122.169,700,5500
7/9/2014,3,1.0,990,4440,1.0,0.0,0.0,3,6,990,0.0,1943,0.0,98106,47.522,-122.354,990,6771
7/3/2014,2,1.0,1190,6200,1.0,0.0,0.0,3,7,1190,0.0,1948,0.0,98133,47.7634,-122.34,1470,7800
8/26/2014,4,2.5,2730,10753,2.0,0.0,0.0,3,9,2730,0.0,1991,0.0,98006,47.5414,-122.133,3090,10740
5/19/2014,5,3.75,5340,10655,2.5,0.0,3.0,4,10,3740,1600.0,1912,0.0,98144,47.5795,-122.285,3910,9418
1/19/2015,4,2.5,3052,12145,2.0,0.0,0.0,3,8,3052,0.0,2004,0.0,98003,47.2598,-122.304,2767,8604
7/30/2014,5,2.0,3540,9970,2.0,0.0,3.0,3,9,3540,0.0,1970,0.0,98125,47.7108,-122.277,2280,7195
10/2/2014,3,2.25,1260,2556,2.0,0.0,0.0,3,7,1260,0.0,2005,0.0,98029,47.5482,-121.99799999999999,1630,2844
8/22/2014,3,2.25,1660,7003,2.0,0.0,0.0,3,7,1660,0.0,1996,0.0,98030,47.3599,-122.18799999999999,1840,6680
8/20/2014,4,3.0,3680,7105,2.0,0.0,2.0,3,10,2890,790.0,2008,0.0,98115,47.6956,-122.311,1580,6815
6/12/2014,3,1.75,1600,19200,1.0,0.0,0.0,4,7,1600,0.0,1967,0.0,98034,47.7202,-122.249,2010,14850
2/19/2015,2,1.0,1210,7667,1.0,0.0,0.0,3,6,900,310.0,1950,0.0,98199,47.6571,-122.396,1330,6462
1/5/2015,3,1.0,1370,4000,2.0,0.0,0.0,4,8,1370,0.0,1918,0.0,98105,47.6711,-122.324,1370,4000
6/10/2014,4,1.5,1680,11123,1.0,0.0,0.0,3,7,1130,550.0,1959,0.0,98177,47.7565,-122.361,1770,10103
8/14/2014,3,2.0,2040,13125,1.0,0.0,0.0,3,6,810,1230.0,1910,0.0,98168,47.478,-122.27799999999999,1460,10582
3/3/2015,3,2.25,2950,15207,1.0,0.0,0.0,4,10,2070,880.0,1966,,98040,47.5571,-122.21600000000001,2950,22000
4/30/2015,3,1.0,990,7420,1.0,0.0,0.0,5,6,990,0.0,1960,,98002,47.2898,-122.221,1010,7420
10/14/2014,3,2.5,2074,4900,2.0,0.0,0.0,3,8,2074,0.0,1997,0.0,98034,47.7327,-122.23299999999999,1840,7382
9/29/2014,4,2.5,3570,6054,2.0,,0.0,3,9,3570,0.0,2014,,98052,47.7053,-122.126,3600,6050
6/12/2014,2,1.0,1510,4032,1.5,0.0,0.0,3,8,1310,200.0,1935,,98199,47.6371,-122.39299999999999,1700,4042
10/1/2014,4,1.5,1970,4590,2.5,0.0,0.0,3,7,1970,0.0,1909,0.0,98103,47.666000000000004,-122.33200000000001,1900,4590
7/29/2014,2,1.0,880,12000,1.0,0.0,0.0,3,7,880,0.0,1939,0.0,98133,47.7436,-122.35600000000001,1960,9395
1/29/2015,5,2.0,2420,21000,1.5,0.0,0.0,3,8,2420,0.0,1966,0.0,98033,47.677,-122.165,1940,8085
4/27/2015,2,2.5,2170,6361,1.0,0.0,2.0,3,8,2170,0.0,2009,0.0,98053,47.7109,-122.01700000000001,2310,7419
8/20/2014,3,2.0,1210,9097,1.0,0.0,0.0,4,7,1210,0.0,1954,0.0,98168,47.4849,-122.303,1360,10125
6/27/2014,3,3.0,1670,4440,1.0,0.0,0.0,3,7,1670,0.0,2014,0.0,98022,47.1948,-121.975,1670,4622
4/17/2015,4,2.25,2000,10374,2.0,0.0,1.0,4,7,2000,0.0,1967,0.0,98023,47.3342,-122.34,2170,10374
3/6/2015,3,1.75,1630,11475,1.0,0.0,0.0,4,7,1330,300.0,1979,0.0,98045,47.4635,-121.74600000000001,1630,11475
7/28/2014,4,1.5,1500,2106,2.0,0.0,0.0,3,7,1500,0.0,2014,0.0,98108,47.5669,-122.29700000000001,1490,2175
1/5/2015,4,3.75,3890,22000,2.0,0.0,0.0,3,10,3890,0.0,2007,0.0,98027,47.5052,-121.906,1610,23142
8/19/2014,4,3.25,3460,7749,2.0,0.0,1.0,3,10,3020,440.0,1950,1998.0,98115,47.6849,-122.273,3030,8680
9/23/2014,3,2.5,2400,9601,1.0,0.0,0.0,5,7,1390,1010.0,1977,0.0,98034,47.7256,-122.211,2010,9943
5/8/2014,4,2.5,2280,65836,2.0,,0.0,3,8,2280,0.0,2004,0.0,98077,47.7237,-122.07600000000001,2300,97574
8/6/2014,4,2.5,2490,8750,2.0,0.0,0.0,3,8,2040,450.0,1976,0.0,98008,47.5931,-122.116,2120,10240
7/22/2014,2,1.0,1410,3600,1.5,0.0,0.0,4,7,1310,100.0,1925,0.0,98103,47.6695,-122.338,1740,4200
9/24/2014,2,1.75,1330,2159,1.0,0.0,,4,8,1330,0.0,1979,,98198,47.3822,-122.32,1220,3679
8/6/2014,3,2.0,1950,8698,1.0,0.0,0.0,3,8,1950,0.0,1999,0.0,98042,47.39,-122.15299999999999,2330,7212
4/6/2015,3,2.0,1410,10577,1.0,0.0,0.0,3,7,1410,0.0,1994,,98030,47.3642,-122.18700000000001,1660,6757
7/23/2014,4,4.0,3770,9750,1.0,0.0,0.0,4,9,1940,1830.0,1967,,98177,47.7159,-122.367,2260,9878
7/26/2014,3,1.0,910,8700,1.0,0.0,0.0,4,6,910,0.0,1943,,98188,47.449,-122.29,1090,8700
